date,open,high,low,close,volume_btc,sma20,sma50,sma200,ema12,ema26,rsi14,macd,macd_signal,macd_hist,bb_mid,bb_upper,bb_lower,bb_pctb,bb_width,obv
2014-02-20,623.01,631.0,560.9,561.86,34966.698501,693.4985,770.1532,457.4362,644.526976,693.690994,28.656041,-49.164019,-40.642526,-8.521493,693.4985,845.205844,541.791156,0.066143,0.437513,790190.48251
2014-02-21,561.86,589.0,530.01,581.35,29612.937115,681.9045,766.0964,459.8539,634.807441,685.369439,32.819981,-50.561998,-42.62642,-7.935578,681.9045,830.651822,533.157178,0.161996,0.43627,819803.419625
2014-02-22,581.35,619.88,562.15,610.88,18076.091021,671.699,762.126,462.41985,631.126296,679.851703,38.661388,-48.725407,-43.846217,-4.879189,671.699,810.175362,533.222638,0.280399,0.412317,837879.510646
2014-02-23,610.77,646.0,599.78,610.09,20868.154905,661.7785,757.752,464.98485,627.889943,674.684169,38.564779,-46.794226,-44.435819,-2.358407,661.7785,787.469663,536.087337,0.294383,0.379859,817011.355741
2014-02-24,609.9,629.0,514.02,535.49,51840.812177,648.4035,750.3618,467.19095,613.674567,664.37349,30.750518,-50.698923,-45.68844,-5.010483,648.4035,767.920551,528.886449,0.027626,0.36865,765170.543564
2014-02-25,535.49,545.8,400.0,535.0,115761.986622,636.037,742.677,469.4046,601.570787,654.790269,30.706506,-53.219481,-47.194648,-6.024833,636.037,748.542171,523.531829,0.050967,0.353769,649408.556942
2014-02-26,534.34,610.0,530.0,585.24,49110.902164,627.0995,738.6818,471.86325,599.058359,649.638397,40.162904,-50.580038,-47.871726,-2.708312,627.0995,724.974782,529.224218,0.286159,0.312152,698519.459107
2014-02-27,585.24,599.99,571.22,583.0,17048.070505,620.999,733.8728,474.3078,596.587842,644.702219,39.901444,-48.114377,-47.920256,-0.194121,620.999,713.765645,528.232355,0.29519,0.298766,681471.388602
2014-02-28,584.7,591.39,541.0,551.89,22634.324987,614.569,728.4154,476.5905,589.711251,637.82724,36.36104,-48.115989,-47.959403,-0.156586,614.569,707.776542,521.361458,0.163766,0.303327,658837.063615
2014-03-01,551.8,576.0,535.0,567.48,14303.941643,608.5745,722.7128,478.93715,586.291058,632.616333,39.269108,-46.325275,-47.632577,1.307302,608.5745,697.610377,519.538623,0.269225,0.292605,673141.005257
2014-03-02,567.46,570.99,553.0,566.24,6437.398521,602.496,716.1058,481.2724,583.20628,627.699568,39.116001,-44.493288,-47.004719,2.511432,602.496,685.456134,519.535866,0.281485,0.275388,666703.606736
2014-03-03,565.38,710.0,562.02,677.69,64914.82037,602.6255,712.7786,484.17045,597.742237,631.402563,55.797502,-33.660326,-44.335841,10.675515,602.6255,686.045378,519.205622,0.94992,0.276855,731618.427106
2014-03-04,677.69,702.24,633.64,673.0,28031.317003,603.676,709.7786,487.0442,609.320354,634.483855,55.113173,-25.1635,-40.501373,15.337873,603.676,690.033427,517.318573,0.901378,0.286105,703587.110103
2014-03-05,673.27,679.97,651.9,669.99,12719.614182,606.97,706.8586,489.8956,618.654146,637.113939,54.64992,-18.459793,-36.093057,17.633263,606.97,698.039616,515.900384,0.845999,0.300079,690867.495921
2014-03-06,669.0,675.71,650.0,669.57,10404.697393,606.9985,703.4272,492.74695,626.487354,639.518092,54.58098,-13.030738,-31.480593,18.449855,606.9985,698.146071,515.850929,0.843243,0.300322,680462.798527
2014-03-07,669.57,670.0,613.45,632.79,21449.426206,605.8465,699.795,495.39665,627.456992,639.019715,48.777978,-11.562723,-27.497019,15.934296,605.8465,695.058093,516.634907,0.651009,0.294502,659013.372322
2014-03-08,632.79,639.79,604.5,620.0,9699.021313,605.7965,696.251,497.9723,626.309763,637.610847,46.910213,-11.301084,-24.257832,12.956748,605.7965,694.97518,516.61782,0.579635,0.294418,649314.351009
2014-03-09,620.02,653.0,613.03,640.0,9121.474747,606.1135,692.851,500.62015,628.415953,637.787821,50.126206,-9.371868,-21.280639,11.908771,606.1135,695.730106,516.496894,0.689064,0.295709,658435.825756
2014-03-10,638.4,646.59,609.0,629.39,13350.321626,606.198,688.5974,503.2215,628.565806,637.165761,48.449475,-8.599954,-18.744502,10.144548,606.198,695.89901,516.49699,0.629274,0.295946,645085.50413
2014-03-11,628.02,644.44,614.17,632.1,9166.620085,606.6525,684.719,505.84375,629.109528,636.790519,48.91947,-7.680991,-16.5318,8.850809,606.6525,696.780736,516.524264,0.641174,0.297133,654252.124215
2014-03-12,631.72,656.95,628.8,634.95,12741.361273,610.307,680.9202,508.47275,630.008063,636.654184,49.441521,-6.646122,-14.554664,7.908543,610.307,698.786113,521.827887,0.639259,0.28995,666993.485488
2014-03-13,634.95,650.0,632.0,641.01,6728.152696,613.29,677.3564,511.1122,631.700668,636.976837,50.597681,-5.276169,-12.698965,7.422796,613.29,701.685665,524.894335,0.656795,0.288267,673721.638184
2014-03-14,641.02,645.0,625.29,630.42,8676.834835,614.267,673.7248,513.7048,631.503642,636.491146,48.510004,-4.987503,-11.156673,6.16917,614.267,702.965936,525.568064,0.591055,0.288796,665044.803349
2014-03-15,630.99,639.88,625.32,637.24,2202.218014,615.6245,670.8696,516.30225,632.386159,636.546616,49.942441,-4.160457,-9.75743,5.596972,615.6245,704.855618,526.393382,0.621121,0.289888,667247.021363
2014-03-16,637.58,639.39,629.02,634.99,3296.507534,620.5995,667.4334,518.88765,632.78675,636.431311,49.453638,-3.644562,-8.534856,4.890295,620.5995,702.17086,539.02814,0.588208,0.262879,663950.51383
2014-03-17,634.99,634.99,619.46,621.11,9165.087961,624.905,663.5606,521.4007,630.990327,635.296399,46.434414,-4.306073,-7.689099,3.383027,624.905,696.419577,553.390423,0.473467,0.228881,654785.425869
2014-03-18,622.97,624.17,591.13,612.0,14907.797647,626.243,660.7616,523.8364,628.068738,633.57074,44.513522,-5.502002,-7.25168,1.749678,626.243,695.711115,556.774885,0.397485,0.221857,639877.628222
2014-03-19,613.84,623.95,605.11,611.2,7079.917161,627.653,657.2256,526.2524,625.473548,631.913648,44.340056,-6.440101,-7.089364,0.649263,627.653,694.653997,560.652003,0.377218,0.213497,632797.711061
2014-03-20,610.01,611.3,578.66,587.98,10906.66528,629.4575,653.101,528.539,619.70531,628.659304,39.525486,-8.953995,-7.46229,-1.491704,629.4575,689.813872,569.101128,0.156395,0.191773,621891.045782
2014-03-21,585.6,607.88,556.0,570.0,22418.172843,629.5835,648.5012,530.73825,612.058339,624.31417,36.24373,-12.255832,-8.420998,-3.834833,629.5835,689.430179,569.736821,0.002199,0.190115,599472.872939
2014-03-22,569.99,571.99,541.0,565.31,13614.298234,629.537,643.7474,532.9189,604.866287,619.943491,35.41766,-15.077204,-9.75224,-5.324965,629.537,689.581592,569.492408,-0.034828,0.190758,585858.574704
2014-03-23,564.31,569.48,556.74,561.0,6098.75124,623.7025,638.7028,535.10985,598.117627,615.577307,34.636382,-17.459679,-11.293728,-6.165952,623.7025,686.511013,560.893987,0.000844,0.201405,579759.823464
2014-03-24,558.22,592.6,547.0,585.99,13674.059942,619.352,634.1228,537.4273,596.251838,613.385654,42.549588,-17.133816,-12.461745,-4.672071,619.352,679.912711,558.791289,0.224557,0.195562,593433.883406
2014-03-25,585.9,587.48,568.86,583.77,8107.382202,615.041,629.6282,539.7578,594.331556,611.191902,42.062417,-16.860347,-13.341466,-3.518881,615.041,672.778641,557.303359,0.229197,0.187752,585326.501204
2014-03-26,583.77,592.0,565.0,581.49,10310.362564,610.637,625.1982,542.0656,592.355932,608.991761,41.536421,-16.63583,-14.000338,-2.635491,610.637,664.363212,556.910788,0.228745,0.175968,575016.138641
2014-03-27,581.48,581.59,466.1,475.0,49205.956324,602.7475,619.0516,543.8489,574.301173,599.066446,25.498199,-24.765273,-16.153325,-8.611947,602.7475,681.60723,523.88777,-0.309967,0.261668,525810.182317
2014-03-28,475.0,532.0,468.3,502.01,34960.055578,596.848,613.812,545.75055,563.179454,591.877079,32.606201,-28.697625,-18.662185,-10.03544,596.848,686.56823,507.12777,-0.028521,0.300647,560770.237895
2014-03-29,502.01,508.0,486.97,491.99,7446.558265,589.4475,609.5516,547.60015,552.22723,584.478036,31.409011,-32.250806,-21.379909,-10.870897,589.4475,687.718916,491.176084,0.004141,0.333436,553323.67963
2014-03-30,491.99,492.0,436.0,460.0,31437.045435,580.978,605.1418,549.2624,538.038426,575.257441,27.888405,-37.219015,-24.547731,-12.671285,580.978,692.344924,469.611076,-0.04315,0.383377,521886.634195
2014-03-31,460.0,486.7,438.0,454.83,20986.65096,572.1145,600.491,550.90465,525.237129,566.33689,27.354754,-41.09976,-27.858137,-13.241624,572.1145,693.557149,450.671851,0.01712,0.42454,500899.983235
2014-04-01,454.81,509.98,452.04,478.98,22904.80786,564.316,596.3144,552.661,518.120648,559.866009,33.733545,-41.745361,-30.635581,-11.10978,564.316,688.614824,440.017176,0.15673,0.440529,523804.791095
2014-04-02,478.98,494.98,430.0,439.0,34478.666052,554.2155,591.5924,554.23355,505.948241,550.912971,29.167495,-44.964731,-33.501411,-11.463319,554.2155,684.624638,423.806362,0.058254,0.470608,489326.125043
2014-04-03,438.9,465.0,416.11,451.03,26944.977305,545.246,587.5732,555.8619,497.49928,543.514233,32.143789,-46.014952,-36.00412,-10.010833,545.246,678.109689,412.382311,0.145441,0.487353,516271.102348
2014-04-04,451.03,459.5,430.77,452.2,15699.31017,535.994,584.535,557.49155,490.53016,536.750216,32.441113,-46.220055,-38.047307,-8.172748,535.994,667.71072,404.27728,0.181916,0.491486,531970.412518
2014-04-05,450.0,464.8,441.25,464.8,6467.317936,527.4845,580.451,559.18095,486.571674,531.42057,35.708238,-44.848896,-39.407624,-5.441271,527.4845,654.422766,400.546234,0.253091,0.481297,538437.730454
2014-04-06,464.8,465.0,450.2,456.27,5283.848378,519.2425,576.4598,560.8273,481.909878,525.853861,34.492146,-43.943983,-40.314896,-3.629087,519.2425,642.135768,396.349232,0.243792,0.473356,533153.882077
2014-04-07,459.97,464.19,446.0,447.11,7419.247937,510.998,572.982,562.44195,476.556051,520.020982,33.185153,-43.464932,-40.944903,-2.520028,510.998,629.954702,392.041298,0.231465,0.465586,525734.63414
2014-04-08,447.11,459.8,446.24,453.57,5844.422473,503.1165,569.3802,564.09525,473.019735,515.098687,35.054223,-42.078952,-41.171713,-0.907239,503.1165,615.159937,391.073063,0.278896,0.445398,531579.056613
2014-04-09,453.57,457.3,438.08,441.69,8006.60407,495.802,565.66,565.68675,468.199776,509.661007,33.214113,-41.461231,-41.229617,-0.231614,495.802,603.755714,387.848286,0.249374,0.435471,523572.452543
2014-04-10,441.69,442.46,357.57,363.12,49713.844453,485.458,560.4622,566.886,452.033657,498.806118,24.175467,-46.772461,-42.338185,-4.434275,485.458,602.273431,368.642569,-0.023638,0.481259,473858.608089
2014-04-11,363.1,432.22,339.79,423.0,42124.745774,478.3425,557.685,568.38785,447.56694,493.19085,38.019054,-45.623909,-42.99533,-2.628579,478.3425,592.132902,364.552098,0.256823,0.47577,515983.353864
2014-04-12,423.0,439.5,413.72,423.42,10809.052064,471.4635,554.5264,569.88565,443.852026,488.022638,38.104413,-44.170612,-43.230387,-0.940226,471.4635,580.988916,361.938084,0.280674,0.464619,526792.405928
2014-04-13,424.91,427.75,397.16,416.3,11017.884905,462.979,550.6348,571.3509,439.613253,482.70985,37.169871,-43.096597,-43.203629,0.107031,462.979,561.433092,364.524908,0.26294,0.425307,515774.521023
2014-04-14,416.29,475.0,408.0,458.5,33640.674856,456.7155,547.603,573.0192,442.518906,480.916528,45.674317,-38.397622,-42.242427,3.844806,456.7155,538.092411,375.338589,0.510964,0.356357,549415.19588
2014-04-15,459.99,528.75,453.16,521.0,32622.077315,453.691,547.3132,574.98945,454.592921,483.885674,55.320193,-29.292753,-39.652493,10.359739,453.691,519.252997,388.129003,1.013323,0.289016,582037.273194
2014-04-16,523.1,548.0,494.02,530.0,30710.470117,456.441,547.2132,577.00675,466.19401,487.30155,56.51748,-21.10754,-35.943502,14.835962,456.441,529.529464,383.352536,1.003219,0.320254,612747.743312
2014-04-17,529.26,533.8,481.63,500.09,20052.701998,456.345,545.5102,578.87215,471.408778,488.248843,51.571468,-16.840065,-32.122815,15.28275,456.345,529.198462,383.491538,0.800226,0.319291,592695.041314
2014-04-18,500.09,506.97,470.0,483.11,11142.839766,455.901,543.5124,580.65645,473.208966,487.868188,48.952369,-14.659222,-28.630096,13.970874,455.901,527.984273,383.817727,0.688733,0.316223,581552.201548
2014-04-19,482.1,507.43,472.81,503.8,10268.732948,458.091,542.5506,582.5388,477.915279,489.048322,52.141752,-11.133043,-25.130686,13.997642,458.091,533.13976,383.04224,0.804529,0.327659,591820.934495
2014-04-20,505.18,516.53,493.0,500.0,5798.580197,460.3495,541.201,584.51955,481.312928,489.859557,51.505264,-8.546629,-21.813874,13.267245,460.3495,537.557395,383.141605,0.756777,0.335432,586022.354298
2014-04-21,501.07,515.0,490.0,496.74,8377.056809,461.2375,539.811,586.4151,483.686324,490.36922,50.930877,-6.682896,-18.787679,12.104783,461.2375,539.680725,382.794275,0.726294,0.340142,577645.297489
2014-04-22,497.98,504.9,485.2,490.0,8521.46548,463.7875,536.0572,588.2554,484.657659,490.34187,49.696893,-5.684212,-16.166985,10.482774,463.7875,542.488736,385.086264,0.666532,0.339385,569123.832008
2014-04-23,490.0,495.2,484.61,492.0,5696.009063,465.836,532.4372,590.1094,485.78725,490.464695,50.083374,-4.677445,-13.869077,9.191632,465.836,545.232079,386.439921,0.664769,0.340876,574819.841071
2014-04-24,491.94,505.0,480.0,502.2,7952.773489,468.336,529.0814,592.00795,488.312288,491.333977,52.104454,-3.021688,-11.699599,8.677911,468.336,548.995887,387.676113,0.709918,0.344453,582772.61456
2014-04-25,502.15,503.99,438.05,466.52,33416.963008,468.422,525.0204,593.72305,484.959628,489.495904,45.208867,-4.536276,-10.266935,5.730659,468.422,549.07029,387.77371,0.488208,0.34434,549355.651552
2014-04-26,466.71,470.96,451.07,459.0,8812.120099,468.5585,521.5446,595.3974,480.965839,487.236948,43.890476,-6.271109,-9.46777,3.196661,468.5585,549.133265,387.983735,0.440686,0.343926,540543.531452
2014-04-27,459.22,461.97,429.95,430.0,9312.346008,467.703,517.7446,596.9179,473.124941,482.997174,39.149072,-9.872233,-9.548662,-0.323571,467.703,549.524202,385.881798,0.269601,0.349885,531231.185445
2014-04-28,430.0,452.16,424.0,442.9,18282.985972,467.1695,513.8026,598.4984,468.47495,480.027013,42.143181,-11.552063,-9.949343,-1.602721,467.1695,549.489972,384.849028,0.352591,0.352422,549514.171417
2014-04-29,440.41,454.47,432.02,448.0,13844.635064,467.485,510.1748,600.1015,465.324958,477.654642,43.33036,-12.329684,-10.425411,-1.904273,467.485,549.460087,385.509913,0.381153,0.350707,563358.806481
2014-04-30,448.0,453.99,433.08,448.85,10757.364822,471.7715,506.5098,601.70585,462.790349,475.520965,43.538305,-12.730616,-10.886452,-1.844164,471.7715,539.132175,404.410825,0.32986,0.285565,574116.171303
2014-05-01,449.0,465.88,447.97,460.97,9556.037886,473.67,503.0302,603.3466,462.510295,474.443116,46.550023,-11.93282,-11.095726,-0.837095,473.67,537.471614,409.868386,0.400473,0.269393,583672.209189
2014-05-02,460.97,462.99,444.51,454.5,8269.891417,475.224,499.3,604.942,461.277942,472.965848,45.165025,-11.687906,-11.214162,-0.473744,475.224,535.469096,414.978904,0.328003,0.253544,575402.317772
2014-05-03,452.0,454.5,431.0,439.0,7431.62648,476.359,495.4716,606.4232,457.850566,470.449859,41.945261,-12.599293,-11.491188,-1.108105,476.359,532.859857,419.858143,0.169394,0.23722,567970.691292
2014-05-04,439.0,442.83,429.55,438.04,5154.407794,475.336,491.4876,607.9256,454.802787,468.049129,41.746757,-13.246342,-11.842219,-1.404123,475.336,533.800015,416.871985,0.181035,0.24599,562816.283498
2014-05-05,435.88,445.0,425.0,433.0,8188.082795,470.936,487.4478,609.3709,451.448512,465.452897,40.658867,-14.004385,-12.274652,-1.729733,470.936,528.224989,413.647011,0.168907,0.243298,554628.200703
2014-05-06,431.64,434.0,420.27,428.01,8041.198415,465.8365,483.5858,610.7465,447.842587,462.679349,39.559684,-14.836762,-12.787074,-2.049688,465.8365,519.210892,412.462108,0.145649,0.229155,546587.002288
2014-05-07,429.0,452.0,425.67,440.0,13248.349023,462.832,480.1458,612.1165,446.636035,460.999397,43.511341,-14.363362,-13.102331,-1.261031,462.832,514.904662,410.759338,0.280768,0.225018,559835.351311
2014-05-08,441.47,450.08,437.61,437.69,6326.649184,460.561,476.6756,613.472,445.259722,459.272775,42.928995,-14.013053,-13.284476,-0.728577,460.561,512.859346,408.262654,0.281341,0.227107,553508.702127
2014-05-09,439.6,457.08,437.71,452.37,8282.111155,457.9895,473.9634,614.8332,446.353611,458.761459,47.717838,-12.407848,-13.10915,0.701303,457.9895,506.447345,409.531655,0.442017,0.211611,561790.813282
2014-05-10,452.78,459.24,449.79,455.39,4130.387903,455.759,471.6712,616.1614,447.743825,458.511721,48.672027,-10.767896,-12.640899,1.873003,455.759,500.21839,411.29961,0.49585,0.1951,565921.201185
2014-05-11,457.7,458.2,429.6,440.0,8863.685744,452.922,469.165,617.3416,446.552467,457.140482,44.240833,-10.588015,-12.230323,1.642307,452.922,493.643294,412.200706,0.341336,0.179816,557057.51544
2014-05-12,437.67,443.77,431.56,442.5,4582.441448,450.547,466.795,618.58475,445.929011,456.056002,45.114973,-10.126992,-11.809656,1.682665,450.547,487.728034,413.365966,0.391786,0.165048,561639.956889
2014-05-13,442.48,442.75,430.61,439.12,5969.671674,447.903,463.8576,619.84735,444.881471,454.801483,44.108168,-9.920013,-11.431728,1.511715,447.903,480.104108,415.701892,0.363623,0.143786,555670.285215
2014-05-14,439.12,449.96,438.36,446.0,6398.98825,445.093,461.1022,621.17955,445.053552,454.149522,46.714846,-9.09597,-10.964576,1.868606,445.093,465.499332,424.686668,0.522223,0.091695,562069.273464
2014-05-15,444.07,452.67,444.02,446.0,5496.481806,444.067,458.3924,622.43955,445.199159,453.545853,46.714846,-8.346694,-10.441,2.094306,444.067,461.970881,426.163119,0.553983,0.080636,562069.273464
2014-05-16,446.27,452.41,444.5,447.31,3667.08111,443.4825,457.8386,623.693,445.523904,453.083938,47.258031,-7.560034,-9.864807,2.304772,443.4825,460.116409,426.848591,0.615051,0.075015,565736.354574
2014-05-17,447.55,451.48,445.01,449.06,2295.073516,444.4355,456.7796,624.91485,446.067919,452.785869,48.020332,-6.71795,-9.235435,2.517485,444.4355,460.021398,428.849602,0.648355,0.070138,568031.428091
2014-05-18,449.07,451.43,444.52,446.91,2498.743055,444.636,455.878,626.1617,446.19747,452.350619,47.119272,-6.15315,-8.618978,2.465829,444.636,460.240887,429.031113,0.572862,0.070192,565532.685035
2014-05-19,446.91,450.0,441.44,448.34,4723.489393,444.653,455.6448,627.3857,446.52709,452.053536,47.820582,-5.526447,-8.000472,2.474025,444.653,460.273242,429.032758,0.61802,0.070258,570256.174428
2014-05-20,448.34,500.0,447.14,489.0,28210.085066,446.6605,456.3282,628.81995,453.061384,454.790311,62.890569,-1.728928,-6.746163,5.017235,446.6605,471.51367,421.80733,1.351793,0.111284,598466.259494
2014-05-21,489.0,499.1,487.11,493.98,7111.899587,448.311,456.6282,630.26555,459.356555,457.693251,64.252352,1.663304,-5.06427,6.727574,448.311,480.148998,416.473002,1.217209,0.142035,605578.159081
2014-05-22,493.98,530.0,492.65,529.99,17439.034925,452.0855,458.448,631.8655,470.223239,463.048566,72.197269,7.174673,-2.616481,9.791154,452.0855,499.869407,404.301593,1.315175,0.211393,623017.194007
2014-05-23,529.99,547.1,518.55,523.77,19619.562246,456.324,459.9028,633.3502,478.461202,467.54645,69.330972,10.914752,0.089766,10.824987,456.324,512.936098,399.711902,1.095685,0.248122,603397.631761
2014-05-24,523.75,529.06,515.4,528.44,5528.521616,460.844,461.4276,634.7779,486.150248,472.057083,70.284843,14.093165,2.890445,11.202719,460.844,524.847833,396.840167,1.028062,0.277768,608926.153377
2014-05-25,528.44,586.34,527.09,573.9,19782.595176,467.889,463.6096,636.3312,499.65021,479.601003,77.591258,20.049207,6.322198,13.727009,467.889,547.256731,388.521269,1.167847,0.339259,628708.748553
2014-05-26,573.5,593.48,565.58,581.88,11633.719886,475.5825,466.1218,637.7856,512.300947,487.177225,78.586595,25.123722,10.082503,15.041219,475.5825,566.923617,384.241383,1.081871,0.384123,640342.468439
2014-05-27,581.87,595.0,550.22,572.7,19805.257786,482.2175,468.6336,638.9791,521.593109,493.512246,74.487745,28.080863,13.682175,14.398689,482.2175,581.21369,383.22131,0.957,0.410587,620537.210653
2014-05-28,572.7,582.26,563.45,580.66,8980.551458,489.366,471.1754,640.1762,530.680323,499.967635,75.672598,30.712688,17.088277,13.624411,489.366,594.900293,383.831707,0.932532,0.43131,629517.762111
2014-05-29,580.66,582.1,560.05,572.37,8110.318042,495.366,473.789,641.42305,537.094119,505.330773,71.926078,31.763347,20.023291,11.740055,495.366,605.355449,385.376551,0.850052,0.444073,621407.444069
2014-05-30,572.37,629.4,568.56,621.0,22502.943535,503.6465,478.9466,642.8085,550.002716,513.898864,78.614729,36.103853,23.239404,12.864449,503.6465,624.727368,382.565632,0.984608,0.480817,643910.387604
2014-05-31,621.0,628.5,611.0,627.8,9696.707475,513.0365,483.0426,644.1727,561.971529,522.335985,79.35541,39.635544,26.518632,13.116913,513.0365,641.801911,384.271089,0.94563,0.501974,653607.095079
2014-06-01,627.8,683.26,618.53,630.99,24149.979458,522.461,487.194,645.36015,572.589756,530.384431,79.710432,42.205325,29.65597,12.549355,522.461,656.67267,388.24933,0.90432,0.513767,677757.074537
2014-06-02,630.99,678.0,613.03,661.22,20087.275723,533.566,492.0924,646.5815,586.225178,540.075954,82.739653,46.149224,32.954621,13.194603,533.566,674.920716,392.211284,0.951538,0.529849,697844.35026
2014-06-03,662.0,680.99,649.61,670.14,13572.809088,544.773,496.3252,647.8722,599.13515,549.710328,83.521441,49.424822,36.248661,13.176161,544.773,691.999692,397.546308,0.925762,0.540507,711417.159348
2014-06-04,668.9,673.61,621.86,640.59,17375.568052,554.5025,498.717,648.9025,605.51282,556.442156,71.902638,49.070664,38.813062,10.257602,554.5025,700.042888,408.962112,0.795751,0.52494,694041.591296
2014-06-05,640.55,669.63,639.69,661.48,10724.812816,565.211,501.3466,649.823,614.123155,564.222737,74.593401,49.900418,41.030533,8.869885,565.211,709.134964,421.287036,0.834444,0.509275,704766.404112
2014-06-06,661.46,662.13,647.16,647.16,6452.183886,575.116,504.288,649.71375,619.205747,570.366238,69.668095,48.839509,42.592328,6.247181,575.116,712.835237,437.396763,0.761561,0.478927,698314.220226
2014-06-07,647.16,657.13,635.88,657.13,5749.304728,585.627,507.7684,650.31935,625.040247,576.793183,71.098911,48.247064,43.723275,4.523789,585.627,714.400317,456.853683,0.777631,0.439779,704063.524954
2014-06-08,657.13,661.11,651.7,658.0,2600.850396,596.11,510.8524,650.61435,630.110978,582.808503,71.226463,47.302476,44.439116,2.86336,596.11,711.959127,480.260873,0.767115,0.388684,706664.37535
2014-06-09,658.0,659.0,639.93,648.83,6798.266914,604.1015,513.829,650.2585,632.990828,587.698984,67.828498,45.291844,44.609661,0.682183,604.1015,710.998334,497.204666,0.709213,0.353904,699866.108436
2014-06-10,648.83,657.41,642.45,648.55,5909.592917,611.83,516.8652,649.52625,635.384547,592.206467,67.722259,43.17808,44.323345,-1.145265,611.83,707.526391,516.133609,0.691857,0.31282,693956.515519
2014-06-11,648.55,652.39,615.0,620.5,10429.623965,616.3555,519.4752,648.483,633.094616,594.302284,57.932886,38.792332,43.217142,-4.42481,616.3555,704.397281,528.313719,0.523537,0.285685,683526.891553
2014-06-12,623.81,630.36,550.0,569.1,24822.489842,618.622,521.0172,647.32825,623.249291,592.435448,45.074896,30.813843,40.736482,-9.92264,618.622,699.01484,538.22916,0.192,0.259909,658704.401712
2014-06-13,569.98,611.99,563.0,592.0,18670.613299,621.8,522.8132,646.19885,618.441708,592.403193,50.360915,26.038515,37.796889,-11.758374,621.8,692.069463,551.530537,0.287959,0.22602,677375.015011
2014-06-14,592.0,593.53,538.38,566.58,16567.97165,621.434,524.8144,644.45025,610.462983,590.490364,45.164758,19.97262,34.232035,-14.259415,621.434,692.765826,550.102174,0.115501,0.229572,660807.043361
2014-06-15,566.58,593.0,552.11,588.55,8807.699199,621.7675,527.4054,642.5731,607.091755,590.346633,49.969426,16.745122,30.734653,-13.98953,621.7675,692.415587,551.119413,0.264909,0.227249,669614.74256
2014-06-16,592.0,610.0,582.01,586.91,10767.827168,622.478,530.5436,640.44275,603.98687,590.092068,49.619917,13.894802,27.366682,-13.47188,622.478,691.402728,553.553272,0.241979,0.221453,658846.915392
2014-06-17,587.0,610.2,580.0,606.48,6588.308882,623.769,533.8152,637.8152,604.370428,591.305988,53.774847,13.06444,24.506234,-11.441794,623.769,690.442754,557.095246,0.370346,0.213777,665435.224273
2014-06-18,606.48,616.0,599.9,607.0,6744.90184,625.5005,536.9952,635.2526,604.774978,592.468508,53.883679,12.30647,22.066281,-9.759811,625.5005,688.439086,562.561914,0.353027,0.201242,672180.126113
2014-06-19,607.99,609.98,590.0,593.4,4638.14295,624.1205,539.8862,633.4446,603.024981,592.537507,50.532705,10.487474,19.75052,-9.263046,624.1205,688.585107,559.655893,0.261726,0.206577,667541.983163
2014-06-20,593.41,598.68,580.51,588.02,6709.979494,622.1315,542.4272,631.14735,600.716523,592.202877,49.228462,8.513645,17.503145,-8.989499,622.1315,688.447429,555.815571,0.242811,0.213189,660832.003668
2014-06-21,590.0,594.99,580.0,591.29,2949.190258,620.1465,545.163,628.8288,599.266288,592.135257,50.071953,7.131032,15.428722,-8.29769,620.1465,687.648993,552.644007,0.286256,0.217699,663781.193926
2014-06-22,591.33,605.05,587.82,600.34,3856.989032,617.1025,548.3898,626.17045,599.431475,592.743015,52.427551,6.688459,13.68067,-6.99221,617.1025,682.375587,551.829413,0.371597,0.211547,667638.182958
2014-06-23,600.34,601.0,580.46,588.22,5295.944983,613.0065,551.3934,623.9922,597.706632,592.407977,49.087406,5.298655,12.004267,-6.705611,613.0065,674.632075,551.380925,0.298894,0.20106,662342.237975
2014-06-24,588.22,588.25,572.1,572.62,6502.145114,609.608,554.1858,622.78075,593.847151,590.942201,45.104228,2.904949,10.184403,-7.279454,609.608,672.26226,546.95374,0.204825,0.205556,655840.092861
2014-06-25,574.0,579.7,554.45,560.4,8893.456973,604.554,556.8336,622.11625,588.701435,588.679816,42.214527,0.021619,8.151846,-8.130227,604.554,665.950492,543.157508,0.140419,0.203113,646946.635888
2014-06-26,560.4,580.11,557.2,579.99,4674.878928,601.1955,559.6334,621.0812,587.361214,588.036126,47.969479,-0.674911,6.386495,-7.061406,601.1955,660.204269,542.186731,0.320319,0.196305,651621.514816
2014-06-27,580.09,600.0,574.0,599.99,9183.33155,598.3385,562.8794,619.58165,589.304104,588.921598,53.104417,0.382506,5.185697,-4.803191,598.3385,651.479276,545.197724,0.515539,0.177628,660804.846367
2014-06-28,599.99,604.21,589.56,589.56,3084.689479,594.9165,565.6232,617.6333,589.343473,588.968887,50.315608,0.374586,4.223475,-3.848889,594.9165,640.530261,549.302739,0.441284,0.153345,657720.156888
2014-06-29,591.46,601.79,589.56,599.89,1593.3318,592.4695,568.5132,616.23755,590.966016,589.777858,52.950965,1.188157,3.616411,-2.428254,592.4695,630.943881,553.995119,0.596434,0.129878,659313.488688
2014-06-30,599.86,647.09,595.51,641.11,15516.126037,592.0975,572.5354,615.087,598.680475,593.580239,61.68444,5.100236,3.913176,1.187059,592.0975,628.482932,555.712068,1.173518,0.122904,674829.614724
